t
280.45
280.25
279.85
279.95
279.75
279.75
279.95
279.95
279.85
279.95
279.95
279.95
280.25
280.15
280.05
279.85
279.95
279.85
279.85
279.85
279.65
279.65
279.65
279.65
279.65
279.65
280.15
280.25
280.15
280.05
279.95
279.95
280.15
280.35
280.55
280.55
280.55
280.65
280.55
280.55
280.65
280.45
280.25
280.15
280.05
280.05
280.05
280.35
280.25
280.55
280.65
280.65
280.75
280.95
280.75
280.75
280.65
280.55
280.65
280.55
280.75
280.75
280.65
280.65
280.95
280.65
280.65
280.75
280.75
280.85
280.75
280.95
280.95
280.55
280.25
279.85
279.75
280.15
280.65
280.75
280.75
280.85
280.75
280.85
280.95
280.95
280.85
280.55
280.45
280.45
280.45
280.45
280.55
280.65
280.55
280.55
280.65
280.85
280.95
280.85
280.85
280.75
280.85
280.75
280.65
281.05
281.35
281.75
281.95
282.25
282.45
282.55
282.75
282.85
283.15
283.45
283.75
283.85
284.05
284.25
284.65
284.75
284.75
284.55
284.45
284.45
284.05
283.55
283.45
282.35
281.75
281.55
281.65
281.95
282.25
282.45
282.25
282.15
281.75
281.65
281.95
282.15
282.35
282.65
282.45
282.75
282.95
283.35
283.55
282.75
282.55
282.85
282.55
282.65
282.55
282.15
281.95
281.85
281.65
281.65
281.75
282.25
282.15
282.55
282.75
282.25
282.05
281.95
281.85
281.75
281.65
281.65
281.65
281.55
281.45
281.55
281.45
281.35
281.05
280.55
280.55
280.35
280.35
280.45
280.55
280.45
280.25
280.35
280.35
280.35
279.95
279.65
279.65
279.75
279.95
280.05
280.35
280.55
280.35
280.25
279.95
279.95
279.95
279.75
279.85
280.05
280.15
280.35
280.55
280.45
280.55
280.55
280.75
280.75
280.75
280.75
280.85
280.85
280.75
280.65
280.65
280.65
280.35
280.25
280.25
280.35
280.35
280.45
280.25
279.85
279.85
279.55
279.55
279.45
279.55
279.55
279.65
279.85
279.65
279.65
279.75
279.85
280.05
280.25
280.35
280.45
280.65
280.85
280.45
280.55
280.85
280.25
280.15
280.15
280.95
281.25
280.55
280.35
280.25
280.35
280.75
280.85
280.85
280.55
280.75
280.75
280.85
280.65
280.05
280.35
280.75
280.65
280.65
280.75
280.75
280.75
280.65
280.65
280.75
281.05
281.05
280.85
280.65
280.85
280.85
280.85
280.75
280.65
280.65
280.85
280.75
280.85
280.95
281.05
280.95
280.95
280.95
281.05
281.25
280.65
280.35
280.65
280.85
281.15
281.05
281.25
280.95
281.05
280.95
281.05
280.55
280.95
280.75
280.35
280.65
281.05
281.25
281.15
281.15
281.45
281.15
281.05
281.05
280.35
280.55
280.65
280.85
280.95
281.05
281.05
281.05
281.25
280.95
281.15
280.85
280.85
280.85
280.85
280.75
280.85
280.85
280.85
280.65
280.65
280.55
280.65
280.65
280.55
280.55
280.75
280.85
280.75
280.75
280.75
280.75
280.95
280.75
280.85
280.95
281.05
281.05
281.15
281.15
281.15
281.15
281.35
281.05
281.25
281.35
281.25
281.35
281.45
281.45
281.55
281.55
281.55
281.65
281.65
281.55
281.65
281.65
281.65
281.75
281.75
281.85
281.75
281.75
281.85
281.75
281.75
281.75
281.75
281.75
281.75
281.75
281.65
281.75
281.65
281.65
281.65
281.75
281.75
281.75
281.75
281.75
281.75
281.75
281.75
281.65
281.65
281.75
281.75
281.75
281.65
281.65
281.55
281.65
281.55
281.55
281.65
281.55
281.55
281.55
281.65
281.55
281.65
281.75
281.75
281.65
281.65
281.75
281.75
281.75
281.75
281.65
281.65
281.75
281.65
281.65
281.75
281.65
281.45
281.55
281.45
281.35
281.45
281.55
281.45
281.35
281.35
281.35
281.35
281.35
281.25
281.15
281.25
281.25
281.25
281.25
281.25
281.05
281.15
281.05
280.95
280.95
280.85
280.75
280.95
280.75
280.85
280.75
280.85
280.75
280.65
280.55
280.55
280.55
280.55
280.45
280.55
280.45
280.35
280.35
280.45
280.25
280.25
280.25
280.45
280.25
280.15
280.15
280.25
280.05
279.95
279.95
279.85
279.75
279.75
279.65
279.75
279.75
279.65
279.65
279.55
279.55
279.55
279.65
279.55
279.55
279.55
279.65
279.55
279.75
279.95
279.85
279.75
279.85
279.65
279.85
279.75
279.75
279.75
279.65
279.75
279.65
279.65
279.75
279.85
279.75
279.75
279.85
279.85
279.75
279.85
279.85
279.95
279.95
279.85
279.85
280.05
279.95
280.15
280.05
280.15
280.15
280.05
280.05
280.15
280.05
280.15
280.25
280.15
280.15
280.05
280.25
280.15
280.25
280.05
279.95
279.95
279.95
279.95
279.95
280.05
279.85
279.95
279.95
279.95
279.95
279.95
280.15
279.95
280.05
279.95
279.85
279.85
279.75
279.75
279.95
279.95
279.95
279.95
279.75
279.75
279.85
279.75
279.75
279.75
279.75
279.55
279.65
279.55
279.55
279.65
279.65
279.75
279.65
279.65
279.75
279.75
279.75
279.85
279.85
279.85
279.95
279.95
280.15
280.05
280.25
280.25
280.35
280.45
280.65
280.75
280.65
280.65
280.85
280.85
280.55
280.75
280.75
280.95
281.25
281.15
281.15
280.95
281.05
281.65
281.85
281.85
281.95
282.35
282.15
282.25
282.15
282.05
281.85
281.85
281.65
281.75
281.55
281.45
281.65
281.55
281.35
281.15
281.05
280.85
280.85
280.75
280.85
280.75
280.75
280.55
280.25
280.25
280.05
280.05
280.05
280.05
280.05
279.85
279.75
279.85
279.95
279.75
279.85
279.95
279.85
279.95
279.95
279.95
279.95
279.95
279.85
279.85
279.85
279.95
279.85
279.85
279.85
279.85
279.85
279.75
279.85
279.85
279.85
280.05
280.05
280.15
280.05
280.05
280.15
280.35
280.15
279.95
280.15
280.25
280.15
280.15
280.15
280.25
280.25
280.05
280.05
280.15
280.05
280.15
280.15
280.05
280.05
279.95
279.95
279.95
279.95
280.05
279.95
279.95
280.05
280.15
280.25
280.35
280.35
280.45
280.35
280.35
280.25
280.35
280.25
280.25
280.15
280.15
280.25
280.25
280.25
280.25
280.35
280.35
280.35
280.45
280.35
280.35
280.35
280.35
280.25
280.15
280.05
280.15
280.25
280.25
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.25
280.25
280.35
280.45
280.45
280.55
280.45
280.55
280.65
280.75
280.65
280.35
280.35
280.45
280.55
280.35
280.25
280.35
280.55
280.65
280.65
280.75
280.75
280.75
280.75
280.95
280.85
280.95
280.95
281.05
281.05
281.15
281.15
281.25
281.25
281.35
281.35
281.35
281.55
281.55
281.65
281.75
281.75
281.65
281.75
281.75
281.85
281.85
281.85
281.95
281.95
282.15
282.15
282.25
282.45
282.55
282.55
282.45
282.35
282.45
282.55
282.65
282.75
282.85
282.85
282.95
282.95
282.95
283.05
283.15
283.15
283.15
283.25
283.25
283.35
283.45
283.55
283.65
283.55
283.65
283.65
283.65
283.65
283.75
283.75
283.75
283.75
283.85
283.85
283.85
283.85
283.75
283.65
283.55
283.55
283.55
283.65
283.65
283.75
283.75
283.75
283.75
283.75
283.85
283.85
283.85
283.95
283.95
283.95
283.95
283.95
283.95
283.95
283.95
284.05
283.95
283.95
283.95
283.85
283.75
283.75
283.75
283.85
283.85
283.85
283.85
283.75
283.75
283.65
283.55
283.55
283.55
283.55
283.45
283.55
283.55
283.55
283.55
283.45
283.45
283.55
283.55
283.55
283.55
283.35
283.25
283.15
283.25
282.85
282.45
282.15
282.15
282.05
282.15
282.25
282.25
282.15
282.05
282.15
282.25
282.45
282.45
282.45
282.55
282.55
282.65
282.75
282.55
282.35
282.45
282.35
282.35
282.25
282.15
282.15
282.05
282.05
282.05
281.95
281.95
281.95
281.95
281.95
282.05
282.15
282.15
282.25
282.45
282.55
282.35
282.35
282.65
281.85
281.85
281.85
281.75
281.75
281.85
281.95
282.05
282.15
282.05
282.05
282.15
282.35
282.65
282.45
282.45
282.35
282.15
281.55
281.15
281.05
280.85
281.05
280.75
280.95
281.05
280.95
280.75
280.85
281.25
281.35
281.45
281.55
281.55
281.25
281.05
281.05
281.05
281.05
281.05
280.95
280.85
280.85
280.85
280.95
281.15
281.15
281.05
281.15
281.05
280.95
280.95
281.05
281.25
281.25
281.15
281.15
281.35
281.25
281.15
281.35
281.45
281.35
281.35
281.25
281.25
281.25
281.25
281.15
280.95
280.95
280.95
280.95
280.95
280.85
280.65
280.65
280.45
280.35
280.35
280.35
280.35
280.35
280.45
280.45
280.45
280.45
280.35
280.35
280.45
280.45
280.55
280.65
280.65
280.95
281.25
281.15
280.95
280.85
280.65
280.45
280.45
280.45
280.25
280.45
280.65
280.85
280.65
280.45
280.45
280.55
280.65
280.95
281.35
281.75
282.05
282.25
282.55
282.85
283.05
283.25
283.35
283.45
283.65
283.65
283.75
283.85
283.95
283.95
284.15
284.05
284.15
284.25
284.25
284.45
284.35
284.35
284.55
284.35
284.35
284.25
284.05
284.05
284.05
284.15
284.25
284.15
284.05
283.95
283.85
283.75
283.75
283.75
283.85
283.95
283.85
283.85
283.75
283.75
283.75
283.75
283.75
283.75
283.75
283.75
283.75
283.75
283.75
283.65
283.65
283.55
283.55
283.55
283.55
283.55
283.55
283.65
283.55
283.55
283.55
283.55
283.45
283.35
283.25
283.15
283.15
282.75
282.85
282.35
282.05
282.45
282.15
282.15
282.05
282.25
282.05
281.95
281.85
281.85
281.85
281.85
282.05
282.05
282.15
282.05
282.15
282.15
282.05
282.05
281.95
281.95
282.15
282.25
282.35
282.45
282.45
282.45
282.35
281.25
280.95
280.85
280.65
280.55
280.45
280.45
280.45
280.55
280.55
280.45
280.45
280.45
280.55
280.75
280.75
280.95
281.05
280.95
281.05
280.95
280.95
280.95
281.05
281.05
281.05
281.05
280.85
280.85
280.85
280.85
280.95
280.85
280.95
280.85
280.75
280.85
280.85
280.75
280.75
280.75
280.75
280.75
280.65
280.55
280.85
280.75
280.85
280.95
280.95
281.05
280.95
280.75
280.85
280.95
281.05
281.05
281.05
281.05
281.15
281.25
281.25
281.15
281.15
281.25
281.15
281.05
281.05
281.05
281.05
280.95
281.05
280.95
280.95
281.05
281.15
281.25
281.25
281.35
281.25
281.35
281.55
281.45
281.25
281.35
281.35
281.45
281.55
281.65
281.75
281.65
281.65
281.95
281.95
281.85
281.85
281.85
281.75
281.75
281.85
281.75
281.65
281.65
281.65
281.55
281.55
281.65
281.65
281.75
281.85
281.95
282.05
282.25
282.35
282.45
282.55
282.65
282.65
282.75
282.95
282.75
282.85
282.65
282.65
282.75
282.75
282.75
282.75
282.75
282.75
282.75
282.75
282.75
282.75
282.85
282.85
282.85
282.95
283.05
283.05
283.15
283.25
283.35
283.45
283.45
283.65
283.65
283.75
283.85
283.75
283.85
283.95
284.05
284.05
284.05
284.05
284.25
284.25
284.15
284.35
284.65
284.75
284.25
284.15
284.05
284.05
284.25
283.85
283.55
283.45
283.25
283.75
284.05
283.85
284.35
284.45
284.15
284.45
284.45
284.25
284.35
284.55
284.55
284.45
284.25
284.35
284.35
284.45
284.15
283.95
284.05
284.45
284.35
284.35
284.65
284.35
283.95
283.75
283.55
283.45
283.55
283.35
283.25
283.25
283.15
283.15
282.95
283.05
282.95
282.95
282.75
282.75
282.55
282.35
282.25
282.45
282.45
282.35
282.35
282.35
282.35
282.35
282.25
282.15
282.15
281.95
281.85
281.85
281.85
281.75
281.65
281.55
281.55
281.55
281.55
281.65
281.55
281.55
281.75
281.75
281.65
281.55
281.35
281.35
281.25
281.15
281.15
281.05
281.05
280.95
281.05
280.95
280.95
280.85
280.85
280.75
280.75
280.75
281.05
281.05
281.05
281.05
281.15
280.95
280.85
280.75
280.85
280.95
280.85
280.85
280.85
280.95
281.15
281.25
281.25
281.25
281.25
281.15
281.05
281.05
281.05
281.05
280.95
280.95
280.95
280.85
280.65
280.55
280.45
280.25
279.95
279.95
279.75
279.65
279.75
279.75
279.65
279.45
279.45
279.65
279.75
280.05
279.95
280.25
280.45
280.15
279.95
279.85
279.85
279.85
279.85
279.65
279.65
279.55
279.55
279.65
279.55
279.55
279.85
279.85
279.95
280.15
280.25
280.25
280.05
280.05
280.05
280.15
280.05
280.05
280.15
280.15
280.25
280.35
280.35
280.35
280.35
280.35
280.25
280.15
280.15
280.15
279.85
279.95
280.05
279.95
280.15
279.95
279.85
279.75
279.85
279.85
279.85
279.85
279.95
280.05
280.05
280.05
280.15
280.15
280.05
280.15
280.05
280.05
280.15
280.05
279.95
279.95
279.95
279.95
279.95
279.95
280.05
280.05
280.05
280.15
280.25
280.35
280.35
280.55
280.55
280.65
280.65
280.85
280.85
280.85
280.85
280.65
280.75
281.05
281.15
281.35
281.15
280.85
281.25
281.35
281.35
281.35
281.75
281.25
281.35
281.05
281.15
281.55
281.95
282.05
282.35
282.55
282.45
282.45
282.55
282.55
282.45
282.55
282.55
282.55
282.55
282.45
282.45
282.35
282.45
282.55
282.35
282.45
282.55
282.55
282.55
282.55
282.65
282.55
282.75
282.75
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.55
282.55
282.55
282.55
282.55
282.65
282.65
282.55
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.75
282.75
282.65
282.45
282.45
282.55
282.45
282.35
282.35
282.35
282.35
282.35
282.35
282.35
282.35
282.25
282.25
282.25
282.15
282.15
282.25
282.35
282.25
282.35
282.35
282.35
282.35
282.35
282.45
282.45
282.35
282.35
282.25
282.25
282.35
282.35
282.35
282.35
282.25
282.35
282.25
282.25
282.25
282.25
282.35
282.45
282.45
282.35
282.35
282.45
282.35
282.35
282.45
282.55
282.55
282.65
282.75
282.75
282.65
282.75
282.75
282.85
282.85
282.85
282.85
282.85
282.85
282.85
282.85
282.95
282.85
282.95
282.95
282.85
282.85
282.85
282.75
282.85
282.85
282.85
282.85
282.85
282.75
282.85
282.85
282.95
282.95
282.95
282.85
282.75
282.65
282.65
282.65
282.55
282.55
282.55
282.55
282.55
282.65
282.55
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.75
282.65
282.65
282.65
282.65
282.55
282.65
282.55
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.65
282.75
282.65
282.65
282.65
282.65
282.65
282.75
282.85
282.85
282.75
282.85
282.85
282.85
282.75
282.85
282.75
282.85
282.75
282.75
282.75
282.75
282.85
282.65
282.65
282.65
282.65
282.75
282.75
282.75
282.75
282.75
282.65
282.65
282.65
282.65
282.65
282.65
282.55
282.65
282.45
282.45
282.35
282.35
282.25
282.25
282.25
282.05
282.05
282.05
281.95
281.95
281.95
281.95
281.75
281.75
281.85
281.75
281.75
281.85
281.85
281.85
281.95
281.95
281.95
282.05
282.15
282.15
282.15
282.35
282.25
282.25
282.35
282.35
282.35
282.25
282.15
282.15
281.95
282.25
282.25
282.15
281.95
281.95
282.05
281.95
281.95
281.85
281.65
281.55
281.55
281.55
281.45
281.35
281.35
281.25
281.25
281.15
281.15
281.05
280.95
281.05
280.95
280.85
280.75
280.75
280.65
280.75
280.65
280.65
280.55
280.55
280.55
280.65
280.55
280.55
280.55
280.35
280.45
280.55
280.55
280.45
280.35
280.35
280.45
280.35
280.55
280.45
280.45
280.35
280.35
280.35
280.35
280.35
280.35
280.45
280.35
280.35
280.35
280.25
280.35
280.45
280.35
280.35
280.35
280.25
280.25
280.25
280.25
280.35
280.35
280.25
280.35
280.25
280.25
280.25
280.25
280.25
280.25
280.25
280.25
280.25
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.15
280.05
280.15
280.05
280.05
279.95
279.95
279.95
279.95
280.05
280.05
280.15
280.05
280.05
280.05
280.15
280.05
280.15
280.05
279.95
279.85
279.85
279.85
279.85
279.95
279.85
279.85
279.85
280.05
280.15
280.15
280.25
280.25
280.25
280.25
280.25
280.15
280.15
280.15
280.25
280.25
280.15
280.15
280.15
280.25
280.35
280.35
280.45
280.45
280.45
280.35
280.35
280.45
280.55
280.55
280.55
280.45
280.45
280.45
280.45
280.45
280.45
280.45
280.55
280.65
280.65
280.65
280.55
280.65
280.65
280.65
280.75
280.45
280.25
280.05
279.85
279.95
279.95
279.95
279.95
279.85
279.85
279.85
279.85
279.95
279.95
279.95
280.05
280.05
280.05
280.05
280.05
280.05
279.95
279.85
279.95
280.05
280.15
280.15
280.35
280.45
280.55
280.65
280.75
280.85
280.95
280.95
281.05
281.15
281.25
281.35
281.95
282.05
281.95
281.95
281.95
281.85
281.85
281.95
281.95
281.95
282.05
282.15
282.15
282.15
282.15
282.25
282.35
282.55
282.55
283.05
283.55
283.25
282.55
282.15
281.85
281.65
281.55
281.95
282.15
282.45
283.15
282.75
282.25
282.25
281.95
281.75
282.05
282.35
282.05
282.35
282.45
282.25
282.25
282.45
282.65
282.75
282.75
282.95
282.95
282.95
282.95
282.95
282.75
282.65
282.45
282.05
281.75
281.25
280.85
280.65
280.25
280.05
279.85
279.75
279.65
279.75
279.55
279.45
279.35
279.25
279.25
279.25
279.25
279.25
279.25
279.35
279.45
279.55
279.45
279.55
279.55
279.65
279.65
279.95
280.15
280.35
280.65
280.75
280.95
280.95
281.05
281.15
281.25
281.45
281.55
281.65
281.65
281.85
281.85
281.95
281.95
281.95
282.05
282.15
282.25
282.35
282.35
282.35
282.25
282.35
282.45
282.35
282.55
282.85
282.95
282.85
282.75
282.75
282.65
282.65
282.65
282.65
282.55
282.65
282.65
282.75
282.75
282.85
282.85
283.05
283.05
283.05
283.05
283.05
283.05
283.15
283.15
283.15
283.25
283.25
283.25
283.15
283.15
283.15
283.15
283.15
283.25
283.35
283.25
283.35
283.35
283.35
283.35
283.45
283.45
283.45
283.55
283.55
283.65
283.55
283.55
283.55
283.55
283.55
283.65
283.45
283.15
283.05
283.05
283.05
282.95
282.95
282.95
282.95
282.95
282.95
283.05
283.05
283.05
283.05
283.05
283.05
283.15
283.15
283.25
283.25
283.35
283.35
283.45
283.45
283.55
283.55
283.55
283.65
283.65
283.65
283.75
283.75
283.75
283.85
283.85
283.95
283.95
283.95
284.05
284.15
284.15
284.15
284.25
284.25
284.35
284.35
284.45
284.55
284.55
284.55
284.65
284.65
284.65
284.65
284.65
284.65
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.75
284.65
284.65
284.65
284.65
284.65
284.65
284.65
284.65
284.75
284.75
284.75
284.75
284.75
284.65
284.55
284.45
284.05
283.95
283.65
283.75
283.65
283.55
283.75
283.85
284.15
284.25
284.45
284.35
284.65
284.85
284.85
